,label,stimuli,S1U1,S2U1,S3U1,S3U2,S4U1,S4U2,S4U3
74,0,Ctl,"[0.03899999999998727, 0.12360000000001037, 0.3543000000000802, 0.5661000000000058, 0.949799999999982]","[0.04100000000005366, 0.06280000000003838, 0.18240000000002965, 0.2158000000000584, 0.2943000000000211, 0.4130000000000109, 0.4372000000000753, 0.4823999999999842, 0.5135000000000218, 0.522199999999998, 0.5407999999999902, 0.6557999999999993, 0.69500000000005, 0.7047999999999774, 0.7083000000000084, 0.8831000000000131, 0.9377000000000635, 0.977100000000064]","[0.0013000000000147338, 0.012299999999981992, 0.025300000000015643, 0.030200000000036198, 0.034600000000068576, 0.0663000000000693, 0.20870000000002165, 0.29539999999997235, 0.3309000000000424, 0.378400000000056, 0.4092000000000553, 0.4332000000000562, 0.5081000000000131, 0.6046000000000049, 0.658800000000042, 0.7133000000000038, 0.797800000000052, 0.8173000000000457, 0.8798000000000457, 0.9048000000000229, 0.9554000000000542]","[0.2884999999999991, 0.38840000000004693, 0.790300000000002, 0.8374000000000024, 0.9188000000000329, 0.9903000000000475]","[0.1471000000000231, 0.20860000000004675, 0.2703000000000202, 0.5079000000000633, 0.8170999999999822]","[0.09969999999998436, 0.24670000000003256, 0.6250999999999749, 0.8199000000000751]","[0.1630999999999858, 0.522199999999998, 0.5813000000000557, 0.8460999999999785, 0.8824000000000751, 0.9798000000000684]"
75,1,P5,"[0.0014999999998508429, 0.004500000000007276, 0.2302999999997155, 0.4776999999999134, 0.5626999999999498]","[0.01209999999991851, 0.019099999999980355, 0.07219999999961146, 0.12469999999984793, 0.1313000000000102, 0.3190999999997075, 0.4119999999998072, 0.47359999999980573, 0.4984999999996944, 0.5346999999997024, 0.5427999999997155, 0.6176999999997861, 0.6630999999997584, 0.7250999999996566, 0.7287999999998647, 0.7830999999996493, 0.8140999999995984, 0.8220999999998639, 0.851799999999912, 0.8545999999996639]","[0.07659999999987122, 0.11609999999973297, 0.12089999999989232, 0.2867999999998574, 0.2931999999996151, 0.32429999999976644, 0.3954999999996289, 0.4299999999998363, 0.4638999999997395, 0.5597999999999956, 0.5860999999999876, 0.6027999999996609, 0.6240999999999985, 0.8143999999997504, 0.8494999999998072, 0.8854999999998654, 0.9645999999997912]",[],"[0.10039999999980864, 0.14879999999993743]","[0.03999999999996362, 0.5614999999997963]","[0.031199999999898864, 0.16509999999971114, 0.3851999999997133, 0.5150999999996202, 0.5427999999997155, 0.6987999999996646, 0.7372999999997774, 0.9856999999997242, 0.9924999999998363]"
76,1,P5,"[0.01669999999967331, 0.11539999999968131, 0.4052999999998974, 0.5046999999995023, 0.5939999999995962, 0.6919999999995525, 0.6984999999995125, 0.8776999999995496, 0.9583999999995285]","[0.025799999999890133, 0.07349999999951251, 0.1159999999995307, 0.13369999999986248, 0.13669999999956417, 0.15619999999989886, 0.2968999999998232, 0.3421999999995933, 0.3791999999998552, 0.42639999999983047, 0.4562999999998283, 0.48989999999957945, 0.5231999999996333, 0.5816999999997279, 0.6539999999995416, 0.6859999999996944, 0.7023999999996704, 0.7758999999996377, 0.7896999999998116, 0.9195999999997184, 0.9485999999997148, 0.9526999999998225, 0.9856999999997242]","[0.04329999999981737, 0.17289999999957217, 0.21709999999984575, 0.24149999999963256, 0.36509999999952925, 0.4021999999995387, 0.44509999999991123, 0.5010999999994965, 0.5144999999997708, 0.5597999999995409, 0.5883999999996377, 0.6795999999999367, 0.817899999999554, 0.8295999999995729, 0.8952999999996791, 0.8996999999999389, 0.9934999999995853]","[0.3071999999997388, 0.8294999999998254]","[0.500999999999749, 0.5099999999997635, 0.8659999999995307]","[0.19969999999966603, 0.8322999999995773]","[0.13889999999992142, 0.2591999999995096, 0.32449999999971624, 0.45349999999962165, 0.5457999999998719, 0.8021999999996297, 0.9050999999994929]"
77,1,P5,"[0.3762000000001535, 0.8921999999997752, 0.9357999999997446, 0.9740000000001601, 0.9877999999998792]","[0.04179999999996653, 0.11009999999987485, 0.1507000000001426, 0.191899999999805, 0.1981999999998152, 0.2962999999999738, 0.350800000000163, 0.38799999999991996, 0.41460000000006403, 0.4683999999997468, 0.47379999999975553, 0.49510000000009313, 0.6217000000001462, 0.6743000000001302, 0.6783999999997832, 0.7352000000000771, 0.7921000000001186, 0.9209000000000742, 0.9412999999999556]","[0.11560000000008586, 0.15729999999985012, 0.2165999999997439, 0.2339999999999236, 0.24490000000014334, 0.2826999999997497, 0.3757999999997992, 0.45699999999987995, 0.5095999999998639, 0.6822000000001935, 0.7984999999998763, 0.9438999999997577, 0.9713000000001557]",[0.6786000000001877],"[0.23999999999978172, 0.4110000000000582, 0.7065999999999804, 0.7984000000001288]","[0.2622000000001208, 0.27529999999978827, 0.6302000000000589, 0.7537999999999556]","[0.0079000000000633, 0.09020000000009532, 0.18389999999999418, 0.3114999999997963, 0.6842000000001462, 0.8328000000001339, 0.9074999999997999, 0.9389999999998508]"
78,1,P5,"[0.09979999999950451, 0.1883999999995467, 0.42279999999982465, 0.46949999999969805, 0.4974999999994907, 0.5738999999998668, 0.6395999999995183, 0.7349999999996726, 0.9021999999995387]","[0.01139999999986685, 0.11829999999963547, 0.14619999999968059, 0.17059999999992215, 0.1823999999996886, 0.24509999999963838, 0.25939999999991414, 0.35849999999982174, 0.3773999999998523, 0.6151999999997315, 0.6196999999997388, 0.6945999999998094, 0.7227999999995518, 0.7631999999998698, 0.7889999999997599, 0.8492999999998574, 0.9540999999999258, 0.95699999999988, 0.9791999999997643]","[0.0013999999996485712, 0.06029999999964275, 0.0953999999996995, 0.10079999999970823, 0.11839999999983775, 0.18389999999953943, 0.375999999999749, 0.6611999999995533, 0.7268999999996595, 0.7958999999996195, 0.9744999999998072]",[0.6025999999997111],"[0.025199999999585998, 0.14909999999963475, 0.673399999999674, 0.699399999999514]",[0.4818999999997686],"[0.3939999999997781, 0.5870999999997366, 0.6097999999997228, 0.781999999999698, 0.9742999999998574, 0.9949999999998909]"
79,1,P5,"[0.009299999999711872, 0.49539999999979045, 0.7469999999998436, 0.8262999999997191, 0.9096999999997024, 0.923099999999522, 0.9680999999995947]","[0.0033999999996012775, 0.011299999999664578, 0.031099999999696593, 0.04179999999951178, 0.07129999999961001, 0.1008999999999105, 0.15379999999959182, 0.2106999999996333, 0.24379999999973734, 0.2873999999997068, 0.36059999999952197, 0.37419999999974607, 0.41899999999986903, 0.44539999999960855, 0.5881999999996879, 0.6482999999998356, 0.6603999999997541, 0.7523999999998523, 0.7558999999996558, 0.8112999999998465, 0.8521999999998116, 0.8701999999998407, 0.8966999999997824, 0.9351999999998952, 0.9508999999998196, 0.9960999999998421]","[0.015599999999722058, 0.21309999999994034, 0.260899999999765, 0.2832999999995991, 0.31249999999954525, 0.5088999999998123, 0.5165999999999258, 0.5433999999995649, 0.5772999999999229, 0.5945999999999003, 0.6494999999995343, 0.7088999999996304, 0.9707999999995991, 0.9935999999997875]","[0.06439999999975043, 0.9331999999999425]","[0.5382999999997082, 0.5432999999998174]","[0.021899999999732245, 0.7848999999996522]","[0.07359999999971478, 0.09079999999948996, 0.26969999999982974, 0.31239999999979773, 0.46749999999974534, 0.6493999999997868, 0.7528999999994994, 0.8599999999996726, 0.9370999999996457]"
80,1,P4,"[0.5918000000001484, 0.7429999999999382, 0.8980999999998858]","[0.17090000000007421, 0.1875, 0.22299999999995634, 0.266399999999976, 0.4612999999999374, 0.7759999999998399]","[0.023799999999937427, 0.03110000000015134, 0.08899999999994179, 0.10100000000011278, 0.13450000000011642, 0.20010000000002037, 0.290599999999813, 0.606499999999869, 0.7109000000000378, 0.7712000000001353, 0.8144999999999527, 0.9094000000000051, 0.9929000000001906]",[],"[0.05690000000004147, 0.09760000000005675, 0.5882000000001426]",[],"[0.04359999999996944, 0.3560000000002219, 0.4549000000001797, 0.7278999999998632, 0.7941999999998188, 0.8987000000001899]"
81,1,P4,"[0.309099999999944, 0.7782000000001972, 0.8612000000002809]","[0.17990000000008877, 0.36950000000024374, 0.4256000000000313, 0.46030000000018845, 0.5569000000000415, 0.595600000000104]","[0.01679999999987558, 0.38239999999996144, 0.5030000000001564, 0.51949999999988, 0.6280000000001564, 0.6959999999999127, 0.7192000000000007, 0.83199999999988, 0.8708999999998923]","[0.22319999999990614, 0.861699999999928]","[0.06370000000015352, 0.7635000000000218, 0.8791000000001077]",[0.30250000000023647],"[0.2118000000000393, 0.28470000000015716, 0.42550000000028376, 0.5135000000000218, 0.5718000000001666, 0.6278999999999542, 0.7020000000002256, 0.7517000000002554, 0.8231000000000677]"
82,1,P4,[0.46019999999953143],"[0.05139999999983047, 0.11689999999953216, 0.1760999999996784, 0.23569999999972424, 0.8398999999999432]","[0.016899999999623105, 0.06059999999979482, 0.09239999999954307, 0.17869999999993524, 0.1914999999999054, 0.2288999999996122, 0.2887999999998101, 0.34189999999989595, 0.43129999999973734, 0.44139999999970314, 0.5364999999997053, 0.708299999999781, 0.7200999999995474, 0.8339999999998327, 0.8515999999999622]","[0.5459999999998217, 0.5616999999997461]","[0.058999999999741704, 0.6000999999996566]",[0.6511999999997897],"[0.007199999999556894, 0.1455999999998312, 0.20729999999957727, 0.22329999999965366, 0.5929999999998472, 0.7400999999995292]"
83,1,P4,[0.46139999999968495],"[0.45349999999962165, 0.5214999999998327, 0.6011999999996078, 0.9649999999996908]","[0.0933999999997468, 0.11549999999988358, 0.15049999999973807, 0.191899999999805, 0.2567999999996573, 0.4337999999997919, 0.47369999999955326, 0.4796999999998661, 0.48379999999951906, 0.4908999999997832, 0.5565999999998894, 0.798399999999674, 0.8640999999997803, 0.9271999999996297]",[0.7480999999997948],[0.7238999999999578],[0.6296999999999571],"[0.32199999999966167, 0.5215999999995802, 0.5378999999998086, 0.9963999999995394]"
84,1,P4,"[0.006199999999807915, 0.08489999999983411, 0.09960000000000946, 0.37800000000015643, 0.4398999999998523, 0.7988000000000284, 0.8672999999998865]","[0.008299999999962893, 0.16249999999990905, 0.1689000000001215, 0.36859999999978754, 0.4488000000001193, 0.4980000000000473, 0.5709999999999127, 0.6190000000001419, 0.7282999999997628, 0.7401999999997315, 0.9515000000001237]","[0.008299999999962893, 0.05639999999993961, 0.19259999999985666, 0.197400000000016, 0.46090000000003783, 0.5072999999997592, 0.6057999999998174, 0.6480000000001382, 0.6547999999997955, 0.7166999999999462, 0.7217000000000553, 0.7401999999997315, 0.7959999999998217, 0.8139000000001033, 0.8278000000000247, 0.9441000000001623, 0.9497000000001208]",[0.9796000000001186],"[0.4072000000001026, 0.647899999999936, 0.8816000000001623]",[0.12289999999984502],"[0.25189999999975043, 0.8921999999997752, 0.9515000000001237]"
85,1,P3,"[0.0007999999997991836, 0.23509999999987485, 0.26569999999992433]","[0.04250000000001819, 0.0500000000001819, 0.27939999999989595, 0.47080000000005384, 0.5034999999998035, 0.5706000000000131, 0.6176000000000386, 0.6822000000001935, 0.9259000000001834]","[0.045099999999820284, 0.12309999999979482, 0.1849000000001979, 0.21259999999983847, 0.36459999999988213, 0.5059000000001106, 0.7393000000001848, 0.7626999999997679, 0.7860000000000582, 0.8188000000000102, 0.8267000000000735, 0.9708000000000538]","[0.5156999999999243, 0.8265999999998712]",[0.5909999999998945],[],"[0.12309999999979482, 0.34720000000015716, 0.5945000000001528]"
86,1,P3,"[0.6808999999998377, 0.9419999999995525]","[0.25569999999970605, 0.3095999999995911, 0.47569999999950596, 0.6879999999996471]","[0.015299999999569991, 0.032599999999547435, 0.10799999999971988, 0.1216999999996915, 0.1251999999999498, 0.16829999999981737, 0.19399999999950523, 0.2689999999997781, 0.3758999999995467, 0.4578999999998814, 0.6561999999998989, 0.6930999999995038, 0.9178999999999178, 0.9419999999995525]","[0.5004999999996471, 0.5467999999996209]",[0.14159999999992579],"[0.17299999999977445, 0.8249999999998181]","[0.03739999999970678, 0.5225999999997839, 0.6622999999995045, 0.9177999999997155]"
87,1,P3,[0.4632000000001426],"[0.18069999999988795, 0.2939000000001215, 0.3299000000001797, 0.3924000000001797, 0.6154999999998836, 0.6565999999997985, 0.6838999999999942, 0.9050999999999476, 0.9333000000001448, 0.9598000000000866, 0.9913000000001375]","[0.04640000000017608, 0.1376999999997679, 0.1869000000001506, 0.2314000000001215, 0.25520000000005894, 0.2939000000001215, 0.39849999999978536, 0.4216999999998734, 0.5257000000001426, 0.5464999999999236, 0.7280000000000655, 0.7487999999998465, 0.7771999999999935, 0.9331999999999425, 0.974699999999757]",[0.9346999999997934],[0.2669999999998254],[0.9846999999999753],[]
88,1,P3,"[0.13360000000011496, 0.270799999999781, 0.8143999999997504]","[0.07249999999976353, 0.16460000000006403, 0.31750000000010914, 0.509900000000016, 0.6594000000000051, 0.6660999999999149, 0.7330999999999221, 0.7518999999997504]","[0.04109999999991487, 0.11819999999988795, 0.13119999999980791, 0.33609999999998763, 0.46079999999983556, 0.48369999999977153, 0.5709000000001652, 0.6060999999999694, 0.6098999999999251, 0.6255000000001019, 0.661200000000008, 0.7795999999998457, 0.9187000000001717, 0.9241000000001804, 0.9794000000001688]","[0.145799999999781, 0.6594999999997526]","[0.641399999999976, 0.8931999999999789]",[0.5090000000000146],"[0.1491000000000895, 0.29419999999981883, 0.3400000000001455, 0.5369000000000597, 0.8373999999998887]"
89,1,P3,[0.48529999999982465],"[0.045200000000022555, 0.17000000000007276, 0.19439999999985957, 0.26850000000013097, 0.5268999999998414, 0.6599999999998545, 0.9385999999999513, 0.9652999999998428, 0.9762999999998101]","[0.017899999999826832, 0.045099999999820284, 0.08719999999993888, 0.1475999999997839, 0.1853000000000975, 0.3182000000001608, 0.3555999999998676, 0.4238000000000284, 0.48660000000018044, 0.885899999999765, 0.9834999999998217]","[0.04219999999986612, 0.18460000000004584]","[0.12969999999995707, 0.3692999999998392, 0.4214999999999236]",[0.9342999999998938],"[0.057999999999992724, 0.09940000000005966, 0.27169999999978245, 0.28549999999995634, 0.43679999999994834, 0.607300000000123, 0.627100000000155, 0.6702999999997701]"
90,0,M6,"[0.4477000000001681, 0.49220000000013897, 0.5342000000000553, 0.5796999999997752, 0.7728000000001884, 0.901299999999992]","[0.023700000000189902, 0.04779999999982465, 0.36619999999993524, 0.541700000000219, 0.7390000000000327, 0.7480999999997948, 0.7723000000000866, 0.8386999999997897, 0.8840000000000146]","[0.08869999999978972, 0.15380000000004657, 0.322400000000016, 0.3768000000000029, 0.6637999999998101, 0.696100000000115, 0.8386000000000422, 0.8777000000000044, 0.8840000000000146]","[0.497899999999845, 0.5320000000001528]","[0.07960000000002765, 0.8535999999999149]",[],"[0.23869999999988067, 0.3546999999998661, 0.42099999999982174]"
91,0,M6,"[0.23289999999997235, 0.9920999999999367]","[0.12350000000014916, 0.31539999999995416, 0.6509000000000924, 0.9432999999999083]","[0.1588000000001557, 0.20139999999992142, 0.2739000000001397, 0.3649999999997817, 0.41460000000006403, 0.4306000000001404, 0.4594999999999345, 0.5167999999998756, 0.626299999999901, 0.7770999999997912, 0.893500000000131]",[],"[0.25939999999991414, 0.3672999999998865, 0.7078999999998814]",[0.014499999999770807],"[0.15299999999979264, 0.1712999999999738, 0.2296000000001186, 0.2923000000000684, 0.3713999999999942, 0.41460000000006403, 0.6113000000000284, 0.7264999999997599, 0.8449000000000524, 0.9762000000000626]"
92,0,M6,"[0.14219999999977517, 0.3500999999996566, 0.3706999999999425, 0.9667999999996937]","[0.05559999999968568, 0.3734999999996944, 0.48689999999987776, 0.5974999999998545, 0.7634999999995671, 0.859599999999773]","[0.02569999999968786, 0.1657999999997628, 0.35279999999966094, 0.7186999999998989]",[],"[0.3228999999996631, 0.3451999999997497]",[0.9361999999996442],"[0.37059999999974025, 0.4017999999996391, 0.5882999999998901, 0.8963999999996304]"
93,0,M6,"[0.2505999999998494, 0.8870999999999185]","[0.044499999999970896, 0.06579999999985375, 0.11149999999997817, 0.12599999999974898, 0.641399999999976, 0.7764999999999418]","[0.05069999999977881, 0.14210000000002765, 0.17689999999993233, 0.3609999999998763, 0.4135999999998603, 0.47040000000015425, 0.5284999999998945, 0.561200000000099, 0.7766000000001441, 0.9560999999998785, 0.9677999999998974]",[0.03609999999980573],"[0.12039999999979045, 0.28389999999990323, 0.4135000000001128, 0.6920999999997548, 0.956000000000131, 0.9677000000001499]",[0.6345000000001164],"[0.021999999999934516, 0.18910000000005311, 0.26789999999982683, 0.27109999999993306, 0.33599999999978536, 0.5610999999998967, 0.7348999999999251, 0.8636000000001332]"
94,0,M6,[],"[0.17889999999988504, 0.3052999999995336, 0.3835999999996602, 0.7773999999999432, 0.8127999999996973, 0.9345999999995911]","[0.04579999999987194, 0.15359999999964202, 0.19109999999955107, 0.2588999999998123, 0.37119999999958964, 0.4564999999997781, 0.4740999999999076, 0.5106999999998152, 0.5489999999995234, 0.6136999999998807, 0.6787999999996828, 0.7320999999997184, 0.8869999999997162, 0.8932999999997264, 0.9925999999995838]",[],"[0.6214999999997417, 0.7492999999999483, 0.7797999999997955, 0.8868999999999687]",[0.685099999999693],"[0.03699999999980719, 0.1959999999999127, 0.44219999999995707, 0.6769999999996799]"
95,0,M5,"[0.04300000000012005, 0.2424999999998363, 0.3061999999999898, 0.41859999999996944, 0.8197000000000116, 0.8234999999999673, 0.9049999999997453]","[0.0261000000000422, 0.09839999999985594, 0.14879999999993743, 0.1896999999999025, 0.24020000000018626, 0.2782999999999447, 0.3442000000000007, 0.3528000000001157, 0.3867000000000189, 0.4432000000001608, 0.500999999999749, 0.5165000000001783, 0.6610000000000582, 0.6873000000000502, 0.706000000000131, 0.7201000000000022, 0.7820000000001528, 0.8294000000000779, 0.8395999999997912, 0.8946999999998297, 0.9571999999998297, 0.9724999999998545]","[0.04529999999977008, 0.051899999999932334, 0.1687000000001717, 0.37649999999985084, 0.4321999999997388, 0.4641999999998916, 0.5873999999998887, 0.6774999999997817, 0.7141000000001441, 0.8535000000001673, 0.900000000000091]",[],"[0.4980999999997948, 0.8207999999999629, 0.8695999999999913]",[0.4420000000000073],"[0.07720000000017535, 0.3809000000001106, 0.47440000000005966, 0.9450000000001637]"
96,0,M5,"[0.09179999999969368, 0.25569999999970605, 0.33539999999993597, 0.505699999999706, 0.6533999999996922, 0.925499999999829]","[0.002199999999902502, 0.01499999999987267, 0.08599999999978536, 0.16719999999986612, 0.20779999999967913, 0.24639999999999418, 0.28890000000001237, 0.29539999999997235, 0.30150000000003274, 0.4058999999997468, 0.4244999999996253, 0.45559999999977663, 0.5036000000000058, 0.5760000000000218, 0.6369999999997162, 0.6468999999997322, 0.6582999999995991, 0.7005999999996675, 0.782799999999952, 0.9161999999996624, 0.9253999999996267, 0.9901999999997315]","[0.45100000000002183, 0.48389999999972133, 0.5205999999998312, 0.5416000000000167, 0.585399999999936, 0.7005999999996675, 0.7219000000000051, 0.849699999999757, 0.8890999999998712, 0.9442999999996573, 0.990099999999984]","[0.5036000000000058, 0.8691999999996369]",[0.7982999999999265],"[0.14879999999993743, 0.6659999999997126]","[0.10439999999971405, 0.1635999999998603, 0.18339999999989232, 0.5244999999999891, 0.555699999999888, 0.8691999999996369]"
97,0,M5,"[0.2221999999997024, 0.2693999999996777, 0.43749999999954525, 0.5124999999998181]","[0.03419999999960055, 0.08519999999953143, 0.10899999999946886, 0.15249999999969077, 0.17759999999952925, 0.22109999999975116, 0.3916999999996733, 0.5589999999997417, 0.6056999999996151, 0.6174999999998363, 0.6363999999994121, 0.6824999999994361, 0.7034999999996217, 0.8353999999994812, 0.844499999999698, 0.934299999999439, 0.9941999999996369]","[0.22409999999945285, 0.2312999999994645, 0.36649999999963256, 0.6081999999996697, 0.7346999999995205, 0.7439999999996871, 0.908799999999701, 0.9412999999995009]","[0.6370999999994638, 0.8017999999997301, 0.8247999999994136, 0.8325999999997293]",[0.985599999999522],"[0.287199999999757, 0.9546999999997752]","[0.014099999999416468, 0.09489999999959764, 0.12749999999959982, 0.24349999999958527, 0.4261999999994259, 0.5317999999997483, 0.674399999999423]"
98,0,M5,"[0.19559999999955835, 0.2895999999996093, 0.3695999999995365, 0.5641999999998006, 0.6347999999998137, 0.8139999999993961, 0.9077999999994972]","[0.03419999999960055, 0.08499999999958163, 0.11479999999983193, 0.13149999999950523, 0.15919999999960055, 0.21459999999979118, 0.2743999999997868, 0.3099999999994907, 0.31849999999940337, 0.35669999999981883, 0.40899999999965075, 0.5018999999997504, 0.5202999999996791, 0.5521999999996297, 0.5651999999995496, 0.5753999999997177, 0.5928999999996449, 0.6428999999998268, 0.6623999999997068, 0.9170999999996639]","[0.026599999999689317, 0.083299999999781, 0.11479999999983193, 0.12699999999949796, 0.27009999999972933, 0.5106999999998152, 0.556999999999789, 0.7990999999997257, 0.8518999999996595, 0.9221999999995205]","[0.1988999999994121, 0.30379999999968277, 0.39849999999978536, 0.610599999999522, 0.7279999999996107, 0.8024999999997817, 0.9158999999995103]","[0.083299999999781, 0.7990999999997257]","[0.45389999999952124, 0.7749999999996362]","[0.2468999999996413, 0.3036999999994805, 0.3682999999996355, 0.5732999999995627, 0.594199999999546]"
99,0,M5,"[0.14029999999957, 0.2229999999995016, 0.3094999999993888, 0.5650999999998021, 0.8656999999998334]","[0.009399999999459396, 0.04199999999946158, 0.16149999999970532, 0.22359999999980573, 0.2974999999996726, 0.30459999999948195, 0.3132999999997992, 0.3230999999996129, 0.3680999999996857, 0.44359999999960564, 0.48889999999983047, 0.4951999999993859, 0.5878999999995358, 0.658799999999701, 0.7211999999994987, 0.8323999999997795, 0.885899999999765, 0.9127999999996064]","[0.04179999999951178, 0.1297999999997046, 0.14569999999957872, 0.1659999999997126, 0.24699999999938882, 0.48779999999942447, 0.7725999999997839, 0.8330999999998312, 0.905699999999797]","[0.003999999999450665, 0.32669999999961874, 0.6757999999995263, 0.9931999999994332, 0.9973999999997432]","[0.03609999999980573, 0.08359999999947831, 0.14359999999942374, 0.34099999999943975, 0.4098999999996522, 0.5793999999996231, 0.8986999999997352]","[0.14029999999957, 0.2244999999998072, 0.23729999999977736, 0.45969999999942956, 0.4729999999995016, 0.9567999999994754]","[0.04279999999971551, 0.07359999999971478, 0.11979999999948632, 0.14719999999942956, 0.2199999999997999, 0.26439999999956854, 0.2973999999994703, 0.7990999999997257, 0.819999999999709, 0.849699999999757, 0.9486999999994623]"
100,0,M4,"[0.3413999999997941, 0.3993999999997868, 0.4224999999996726]","[0.024099999999634747, 0.05819999999994252, 0.10639999999966676, 0.11259999999992942, 0.12159999999994398, 0.34169999999994616, 0.49299999999993815, 0.5082999999999629, 0.5281999999997424, 0.5826999999999316, 0.6241999999997461, 0.6555999999995947, 0.676499999999578, 0.7662999999997737, 0.8560999999999694, 0.9312999999997373]","[0.19099999999980355, 0.240099999999984, 0.33799999999973807, 0.43959999999970023, 0.48289999999997235, 0.6237999999998465, 0.6621000000000095, 0.6791999999995824, 0.8219999999996617, 0.9398999999998523, 0.9683999999997468]","[0.09589999999980137, 0.17949999999973443, 0.22129999999970096, 0.6531999999997424]",[],"[0.5409999999997126, 0.7569999999996071, 0.7993999999998778]","[0.032199999999647844, 0.12459999999964566, 0.37439999999969586, 0.48889999999983047, 0.5453999999999724, 0.6066999999998188, 0.6295000000000073]"
101,0,M4,"[0.26179999999976644, 0.4097999999999047, 0.7747999999996864]","[0.0591999999996915, 0.09999999999990905, 0.1696999999999207, 0.18319999999994252, 0.25469999999995707, 0.2907000000000153, 0.5099999999997635, 0.559099999999944, 0.6131999999997788, 0.7638999999999214, 0.8215000000000146, 0.9490999999998166, 0.958299999999781]","[0.03029999999989741, 0.09699999999975262, 0.10719999999992069, 0.14030000000002474, 0.35629999999991924, 0.40299999999979264, 0.4218999999998232, 0.4919999999997344, 0.5551000000000386, 0.5742000000000189, 0.6777999999999338, 0.7752000000000407, 0.7950000000000728, 0.8044999999997344, 0.8260999999997694, 0.8739000000000487, 0.9735000000000582]",[],"[0.14019999999982247, 0.21099999999978536, 0.5700999999999112]","[0.10629999999991924, 0.8270999999999731]","[0.7210999999997512, 0.7340999999996711, 0.7469999999998436, 0.8154999999997017, 0.8341999999997824, 0.8737999999998465]"
102,0,M4,"[0.4707999999995991, 0.6250999999997475, 0.8470999999995001, 0.9908999999997832]","[0.10949999999957072, 0.1560999999996966, 0.5126999999997679, 0.581199999999626, 0.6277999999997519, 0.6555999999995947, 0.8490999999994528]","[0.1414999999997235, 0.20349999999962165, 0.23099999999976717, 0.24289999999973588, 0.37539999999944484, 0.4195999999997184, 0.47529999999960637, 0.4800999999997657, 0.7053999999998268, 0.7503999999994448, 0.7557999999994536, 0.799399999999423, 0.8297999999995227, 0.8469999999997526, 0.8686999999995351]","[0.12349999999969441, 0.27389999999968495]","[0.10279999999966094, 0.14329999999972642, 0.3289999999997235, 0.7270999999996093, 0.7537999999995009, 0.797099999999773, 0.8684999999995853]",[],"[0.050099999999474676, 0.20349999999962165, 0.40529999999944266, 0.436399999999594, 0.5300999999994929, 0.7354999999997744]"
103,0,M4,[0.8405999999995402],"[0.22349999999960346, 0.3773999999998523, 0.5030999999994492, 0.5376999999998588, 0.6332999999995081, 0.6757999999995263, 0.7230999999997039, 0.7647999999994681, 0.829899999999725, 0.893699999999626, 0.90329999999949, 0.9829999999997199, 0.9869999999996253]","[0.005399999999553984, 0.07629999999971915, 0.11369999999942593, 0.21589999999969223, 0.37729999999965, 0.4274999999997817, 0.49049999999942884, 0.5095999999998639, 0.5680999999995038, 0.6530999999995402, 0.6979999999998654, 0.8247999999998683, 0.8357999999998356, 0.9101999999998043, 0.9684999999994943]","[0.4215999999996711, 0.5973999999996522]","[0.06149999999979627, 0.37719999999944775, 0.5858999999995831, 0.7316999999998188]",[0.044699999999465945],"[0.44149999999945067, 0.5357999999996537, 0.619499999999789, 0.8625999999994747, 0.8826999999996588, 0.9817999999995664]"
104,0,M4,"[0.1339999999995598, 0.20549999999957436, 0.8637999999996282, 0.9460999999996602]","[0.013799999999719148, 0.04129999999986467, 0.10089999999945576, 0.11789999999973588, 0.30949999999984357, 0.3255999999996675, 0.3744999999994434, 0.389299999999821, 0.4074999999997999, 0.434299999999439, 0.6384999999995671, 0.6988999999998668, 0.7996999999995751, 0.8089999999997417]","[0.07819999999946958, 0.20789999999942665, 0.28029999999944266, 0.3257999999996173, 0.4671999999995933, 0.4989999999997963, 0.6050999999997657, 0.6422999999995227, 0.7109999999997854, 0.7896999999998116, 0.8037999999996828, 0.9182999999998174, 0.9265999999997803, 0.9469999999996617]",[0.37359999999944193],"[0.2262999999998101, 0.6421999999997752]","[0.7518999999997504, 0.8302999999996246]",[0.9093999999995503]
105,0,M3,"[0.030099999999492866, 0.1637999999998101, 0.6888999999996486, 0.9735999999998057]","[0.10579999999981737, 0.2658999999998741, 0.5318999999994958, 0.538199999999506, 0.5808999999999287, 0.6162999999996828, 0.7733999999995831]","[0.0091999999995096, 0.042599999999765714, 0.09629999999970096, 0.14919999999983702, 0.15799999999990177, 0.24369999999953507, 0.2468999999996413, 0.2525999999998021, 0.4603999999994812, 0.5148999999996704, 0.6342999999997119, 0.6818999999995867, 0.6904999999997017, 0.729099999999562, 0.880699999999706, 0.9404999999997017, 0.961399999999685]","[0.11859999999978754, 0.8556999999996151]","[0.06959999999980937, 0.3836999999998625, 0.49659999999948923, 0.7716999999997824]",[0.5054999999997563],"[0.02169999999978245, 0.14109999999982392, 0.672099999999773, 0.7010999999997694, 0.847599999999602, 0.9082999999995991]"
