,label,stimuli,S1U1,S2U1,S3U1,S3U2,S4U1,S4U2,S4U3
45,1,DatExt,"[0.07089999999971042, 0.21239999999988868, 0.26459999999951833, 0.3114999999997963, 0.3864999999996144, 0.5230999999998858, 0.5585999999998421, 0.5844999999994798, 0.6117999999996755, 0.6192999999998392, 0.6431999999995242, 0.6681999999996151, 0.7275999999997111, 0.7862999999997555, 1.1188999999994849]","[0.07219999999961146, 0.12249999999949068, 0.13679999999976644, 0.29759999999987485, 0.34839999999985594, 0.3898999999996704, 0.4005999999994856, 0.4810999999995147, 0.5013999999996486, 0.5099999999997635, 0.5547999999998865, 0.5716999999995096, 0.5849999999995816, 0.589799999999741, 0.5949999999997999, 0.6100999999998749, 0.6135999999996784, 0.6171999999996842, 0.6247999999995955, 0.6314999999995052, 0.6410999999998239, 0.6644999999998618, 0.6802999999995336, 0.6873999999997977, 0.70929999999953, 0.7262999999998101, 0.7377999999998792, 0.7774999999996908, 0.793699999999717, 0.8021999999996297, 0.8209999999999127, 0.8347999999996318, 0.8699999999998909, 0.8796999999995023, 0.9522999999999229, 0.9611999999997352, 1.0834999999997308, 1.1089999999999236, 1.1187999999997373]","[0.04749999999967258, 0.07219999999961146, 0.13879999999971915, 0.21759999999949287, 0.25769999999965876, 0.26579999999967185, 0.37219999999979336, 0.3807999999999083, 0.43699999999989814, 0.47349999999960346, 0.5826999999999316, 0.604399999999714, 0.6608999999998559, 0.8210999999996602, 0.8612999999995736, 0.8777999999997519, 0.9057999999995445, 1.1125999999999294]","[0.2802999999998974, 0.3285999999998239, 0.5367999999998574, 0.5555999999996857]",[1.0788999999995212],"[0.40259999999989304, 0.49679999999989377]","[0.018999999999778083, 0.06919999999990978, 0.26569999999992433, 0.35809999999992215, 0.4724999999998545, 0.4899999999997817, 0.783799999999701, 0.8555999999998676, 0.8699999999998909, 0.9965999999994892, 1.0162999999997737, 1.1123999999995249, 1.190099999999802, 1.1959999999999127]"
46,1,DatExt,"[0.014099999999871216, 0.21469999999999345, 0.5237000000001899, 0.5922999999997955, 0.659099999999853, 0.6736999999998261, 0.6855999999997948, 0.6914000000001579, 0.696100000000115, 0.7164999999999964, 0.7447000000001935, 0.8737999999998465]","[0.05389999999988504, 0.14780000000018845, 0.19920000000001892, 0.25469999999995707, 0.3227999999999156, 0.3856999999998152, 0.39809999999988577, 0.46050000000013824, 0.4805999999998676, 0.533100000000104, 0.5614000000000487, 0.5873999999998887, 0.5936000000001513, 0.6050000000000182, 0.6525000000001455, 0.6631000000002132, 0.6738000000000284, 0.6963000000000648, 0.7071000000000822, 0.7116000000000895, 0.7364999999999782, 0.7397999999998319, 0.7427999999999884, 0.7953000000002248, 0.7980999999999767, 0.8108999999999469, 0.8218999999999141, 0.8492000000001099, 0.857300000000123, 0.8764000000001033, 0.9002000000000407, 0.9441999999999098, 1.0597999999999956, 1.0679000000000087, 1.183100000000195]","[0.0261000000000422, 0.17889999999988504, 0.20949999999993452, 0.21570000000019718, 0.22550000000001091, 0.31159999999999854, 0.4135999999998603, 0.46390000000019427, 0.4882999999999811, 0.5615999999999985, 0.6311999999998079, 0.7101999999999862, 0.7617000000000189, 0.9099999999998545, 1.0372999999999593]","[0.5462000000002263, 0.5983999999998559, 0.7624999999998181, 1.1244999999998981]","[0.16310000000021319, 0.20560000000023138, 0.4067000000000007, 0.4135000000001128, 0.4805999999998676, 1.0291999999999462, 1.044300000000021]",[],"[0.009799999999813735, 0.01720000000022992, 0.1511000000000422, 0.2155999999999949, 0.6289000000001579, 0.7615999999998166, 0.92450000000008, 0.9292000000000371, 1.1574999999998, 1.1887000000001535]"
47,1,DatExt,"[0.07829999999967185, 0.08979999999974098, 0.1256999999995969, 0.5602999999996428, 0.5729999999998654, 0.6576000000000022, 0.6645999999996093, 0.6860999999998967, 0.7184999999999491, 0.8323999999997795, 0.962699999999586, 1.1567000000000007]","[0.024899999999888678, 0.1170999999999367, 0.25749999999970896, 0.3231999999998152, 0.48489999999992506, 0.5189000000000306, 0.5657999999998538, 0.585399999999936, 0.6100999999998749, 0.6368999999999687, 0.6400999999996202, 0.6481999999996333, 0.6779999999998836, 0.7118999999997868, 0.7156999999997424, 0.7282999999997628, 0.7524999999995998, 0.7707000000000335, 0.8073999999996886, 0.8850999999999658, 0.9344999999998436, 1.0296999999995933, 1.0814000000000306, 1.1010999999998603]","[0.019499999999879947, 0.20909999999958018, 0.2764999999999418, 0.3265999999998712, 0.337699999999586, 0.3493999999996049, 0.38229999999975917, 0.4259999999999309, 0.5389999999997599, 0.6398999999996704, 0.6828999999997905, 0.7460999999998421, 0.7600999999999658, 0.8769999999999527, 0.893699999999626, 0.9325999999996384, 0.9675999999999476, 1.0719999999996617]","[0.5729999999998654, 0.6002999999996064, 0.6199999999998909, 0.6582999999995991, 0.7468999999996413, 1.0470000000000255]",[0.14439999999967768],"[0.7654999999999745, 1.132799999999861, 1.196599999999762]","[0.21319999999968786, 0.24539999999979045, 0.32179999999971187, 0.44529999999986103, 0.46989999999959764, 0.5780999999997221, 0.7599999999997635, 0.7798999999999978, 0.7899999999999636, 0.7988000000000284, 1.0300999999999476]"
48,1,DatExt,"[0.06939999999985957, 0.22969999999986612, 0.3917999999998756, 0.4782000000000153, 0.5081999999997606, 0.5412999999998647, 0.5742999999997664, 0.6047999999996136, 0.6730999999999767, 0.7032999999996719, 0.7639999999996689, 0.8064999999996871, 1.0184999999996762, 1.1870999999996457]","[0.01569999999992433, 0.04059999999981301, 0.056599999999889405, 0.18189999999958673, 0.19899999999961437, 0.21749999999974534, 0.2481999999999971, 0.33459999999968204, 0.37909999999965294, 0.3900999999996202, 0.41489999999976135, 0.46569999999974243, 0.4873999999999796, 0.5094999999996617, 0.6299999999996544, 0.6518999999998414, 0.6549999999997453, 0.668699999999717, 0.6866999999997461, 0.6894999999999527, 0.6933999999996558, 0.7067999999999302, 0.7415999999998348, 0.7458999999998923, 0.7505999999998494, 0.7889000000000124]","[0.004899999999906868, 0.1010999999998603, 0.12579999999979918, 0.141399999999976, 0.1693000000000211, 0.22769999999991342, 0.3718999999996413, 0.40869999999995343, 0.41329999999970823, 0.5249999999996362, 0.5328999999996995, 0.5698999999999614, 0.6054999999996653, 0.6105999999999767, 0.6893999999997504, 0.9411999999997533, 0.9673999999999978, 1.1428999999998268, 1.173399999999674]","[0.3294999999998254, 0.3427999999998974, 0.35439999999971405, 0.512199999999666, 0.6855999999997948]","[0.141399999999976, 0.40859999999975116, 0.4411000000000058, 0.46689999999989595, 0.6730999999999767, 0.8864999999996144]","[0.00709999999980937, 0.04679999999962092, 0.47910000000001673, 0.6477999999997337, 1.1034999999997126]","[0.19869999999991705, 0.32409999999981665, 0.4559999999996762, 0.5249999999996362, 0.6808999999998377]"
49,1,DatExt,"[0.15209999999979118, 0.44669999999996435, 0.5524999999997817, 0.5715999999997621, 0.6002999999996064, 0.6652999999996609, 0.7211999999999534, 0.7566999999999098, 0.9349999999999454]","[0.000699999999596912, 0.009900000000016007, 0.07919999999967331, 0.09629999999970096, 0.16309999999975844, 0.17359999999962383, 0.21239999999988868, 0.2727999999997337, 0.40639999999984866, 0.4240999999997257, 0.4303999999997359, 0.5599999999999454, 0.6216999999996915, 0.6317999999996573, 0.6434999999996762, 0.6723999999999251, 0.688799999999901, 0.7002999999999702, 0.7034999999996217, 0.8040999999998348, 0.8116999999997461, 0.8218999999999141, 0.8377999999997883, 0.9130000000000109, 0.9800000000000182, 0.9962999999997919, 1.0726999999997133, 1.1385000000000218, 1.1796999999996842, 1.1889999999998508]","[0.01239999999961583, 0.07659999999987122, 0.09809999999970387, 0.11019999999962238, 0.32219999999961146, 0.3575999999998203, 0.43719999999984793, 0.5468999999998232, 0.57129999999961, 0.6318999999998596, 0.6800999999995838, 0.7664999999997235, 0.7709999999997308, 0.7757999999998901, 0.7790999999997439, 0.8219999999996617, 0.9161999999996624, 0.9222999999997228, 1.0045999999997548, 1.1394999999997708, 1.1623999999997068, 1.1765000000000327]","[0.07569999999986976, 0.5622999999995955]","[0.14939999999978681, 1.0045000000000073]",[0.4157000000000153],"[0.09529999999995198, 0.10849999999982174, 0.14030000000002474, 0.17529999999987922, 0.35099999999965803, 0.5452000000000226, 0.6014999999997599, 0.6050999999997657, 0.650199999999586, 0.7093999999997322, 0.818199999999706, 1.0947999999998501, 1.1763999999998305]"
50,1,P9,"[0.07950000000005275, 0.09500000000002728, 0.24040000000013606, 0.31330000000002656, 0.3867000000002463, 0.5845000000001619, 0.603800000000092, 0.6335000000001401, 0.6374000000000706, 0.6574000000000524, 0.6655000000000655, 0.711100000000215, 0.7197000000001026, 0.9520000000002256, 0.9835000000000491, 1.0593000000001211]","[0.024400000000241562, 0.033100000000104046, 0.1149000000000342, 0.11830000000009022, 0.19280000000003383, 0.3161000000002332, 0.3711000000000695, 0.3841000000002168, 0.5201000000001841, 0.5347000000001572, 0.5696000000000367, 0.5774000000001251, 0.5812000000000808, 0.6118000000001302, 0.6171000000001641, 0.6509000000000924, 0.6734000000001288, 0.6942000000001372, 0.7020000000002256, 0.7256000000002132, 0.7310000000002219, 0.7480000000000473, 0.756800000000112, 0.7696000000000822, 0.786600000000135, 0.7903000000001157, 0.806400000000167, 0.8217000000001917, 0.8408000000001721, 0.8596000000002277, 0.937900000000127, 0.9562000000000808, 0.9647000000002208, 1.0895000000000437, 1.1149000000000342, 1.1250000000002274]","[0.006200000000035288, 0.03940000000011423, 0.17960000000016407, 0.24290000000019063, 0.3162000000002081, 0.34370000000012624, 0.3842000000001917, 0.4414000000001579, 0.46060000000011314, 0.6367000000002463, 0.6748000000002321, 0.7399000000000342, 0.8304000000000542, 1.0245000000002165, 1.058100000000195, 1.1716000000001259]","[0.45430000000010295, 0.8568000000002485]","[0.8486000000000331, 1.174900000000207]","[0.014000000000123691, 0.1754000000000815, 0.21380000000021937, 0.33310000000005857, 1.074500000000171]","[0.03940000000011423, 0.11880000000019209, 0.23680000000013024, 0.4168000000001939, 0.4466000000002168, 0.524900000000116, 0.6198000000001684, 0.7127000000000407, 0.8304000000000542, 1.087400000000116, 1.0970000000002074]"
51,1,P9,"[0.14660000000003492, 0.297800000000052, 0.3079000000000178, 0.3664000000001124, 0.4076000000000022, 0.4149000000002161, 0.4719000000000051, 0.5261000000000422, 0.5765000000001237, 0.6084000000000742, 0.6408000000001266, 0.6801000000000386, 0.7164000000000215, 0.786600000000135, 0.8662000000001626, 0.9243000000001302]","[0.031000000000176442, 0.03640000000018517, 0.080600000000004, 0.14640000000008513, 0.20880000000011023, 0.2884000000001379, 0.3216000000002168, 0.3584000000000742, 0.3670000000001892, 0.4154000000000906, 0.479200000000219, 0.5283000000001721, 0.5443000000000211, 0.5669000000000324, 0.5848000000000866, 0.5992000000001099, 0.6813000000001921, 0.6981000000000677, 0.7054000000000542, 0.7274000000002161, 0.7307000000000698, 0.7769000000000688, 0.8451000000000022, 0.8579000000001997, 0.8621000000000549, 0.9640000000001692, 1.031400000000076, 1.0565000000001419, 1.1881000000000768]","[0.05850000000009459, 0.07200000000011642, 0.22500000000013642, 0.29920000000015534, 0.38960000000020045, 0.46100000000001273, 0.6408000000001266, 0.676300000000083, 0.7969000000000506, 0.8562000000001717, 0.9117000000001099, 0.9352000000001226, 0.9698000000000775, 1.0650000000000546, 1.0882000000001426, 1.1156000000000859]",[0.12660000000005311],"[0.3025000000000091, 0.5710000000001401, 0.9516000000000986, 1.1523000000001957]",[0.3529000000000906],"[0.13950000000022555, 0.19190000000003238, 0.3186000000000604, 0.3731000000000222, 0.3764000000001033, 0.61200000000008, 0.6159000000000106, 0.6543000000001484, 0.8100000000001728, 1.053000000000111, 1.0565000000001419, 1.1613000000002103]"
52,1,P9,"[0.11650000000008731, 0.27070000000003347, 0.35330000000021755, 0.5994000000000597, 0.638300000000072, 0.6640000000002146, 0.6705000000001746, 0.6866000000002259, 0.706000000000131, 0.7345000000000255, 0.8196000000000367, 0.9056000000000495, 0.9998000000000502, 1.0976000000000568, 1.1742000000001553]","[0.03760000000011132, 0.04620000000022628, 0.20090000000004693, 0.26490000000012515, 0.30280000000016116, 0.31130000000007385, 0.37330000000019936, 0.4238000000000284, 0.4497000000001208, 0.5789000000002034, 0.5870000000002165, 0.6156000000000859, 0.6473000000000866, 0.650300000000243, 0.7000000000000455, 0.7349000000001524, 0.7398000000000593, 0.7806000000000495, 0.8062000000002172, 0.8639000000000578, 0.8693000000000666, 0.9342000000001462, 1.0100000000002183, 1.1228000000000975, 1.1480000000001382]","[0.005100000000084037, 0.023300000000062937, 0.03210000000012769, 0.10620000000017171, 0.18640000000004875, 0.19750000000021828, 0.4172000000000935, 0.515400000000227, 0.6200000000001182, 0.6417000000001281, 0.7178000000001248, 0.729200000000219, 0.7495000000001255, 0.8183000000001357]","[0.005100000000084037, 0.13530000000014297, 0.36220000000002983]","[0.005000000000109139, 0.8536000000001422, 0.8912000000000262, 1.0899000000001706]","[0.11730000000011387, 0.7496000000001004, 1.0570000000002437]","[0.02320000000008804, 0.13950000000022555, 0.22850000000016735, 0.5079000000000633, 0.5447000000001481, 0.564600000000155, 0.7177000000001499, 0.761600000000044, 0.7846000000001823, 0.9643000000000939, 0.995200000000068, 1.0101000000001932, 1.0147000000001754, 1.0967000000000553, 1.1566000000000258]"
53,1,P9,"[0.062200000000075306, 0.5047000000001844, 0.5886000000000422, 0.6268000000000029, 0.6311000000000604, 0.6708000000000993, 0.6811999999999898, 0.7153000000000702, 0.8958000000000084, 0.975800000000163]","[0.008299999999962893, 0.02970000000004802, 0.05580000000009022, 0.06460000000015498, 0.1493000000000393, 0.1675000000000182, 0.32799999999997453, 0.3908000000001266, 0.43640000000004875, 0.45410000000015316, 0.6272000000001299, 0.6504999999999654, 0.6579000000001543, 0.6641000000001895, 0.7065999999999804, 0.7187000000001262, 0.73050000000012, 0.7609999999999673, 0.7768000000000939, 0.8278000000000247, 0.8421000000000731]","[0.4135000000001128, 0.4417000000000826, 0.49670000000014625, 0.6719000000000506, 0.6801000000000386, 0.7156999999999698, 0.7859000000000833, 0.8403000000000702, 0.9574999999999818, 1.084400000000187, 1.1385000000000218, 1.1573000000000775, 1.1665000000000418, 1.169499999999971, 1.1835000000000946]","[0.017200000000002547, 0.2618999999999687, 0.3632000000000062, 0.47109999999997854, 0.5002000000001772, 0.5882000000001426, 0.6954000000000633, 1.0947000000001026]","[0.018500000000130967, 0.30750000000011823, 0.9039000000000215, 0.9574000000000069]","[0.9707000000000789, 1.179600000000164]","[0.017200000000002547, 0.5002000000001772, 1.0378000000000611, 1.0767000000000735, 1.0984000000000833, 1.1501000000000658]"
54,1,P9,"[0.008500000000140062, 0.05480000000011387, 0.08340000000021064, 0.1488000000001648, 0.22600000000011278, 0.5224000000000615, 0.6310000000000855, 0.743900000000167, 0.7549000000001342, 0.8167000000000826, 0.9008000000001175, 1.1911000000000058]","[0.07460000000014588, 0.1289000000001579, 0.17620000000010805, 0.30550000000016553, 0.33750000000009095, 0.3610000000001037, 0.45470000000000255, 0.509900000000016, 0.5502000000001317, 0.598700000000008, 0.6149000000000342, 0.6735000000001037, 0.6836000000000695, 0.6903000000002066, 0.7015000000001237, 0.7081000000000586, 0.7243000000000848, 0.7463000000000193, 0.7548000000001593, 0.7678000000000793, 0.7863000000002103, 0.8299000000001797, 0.9011000000000422, 0.9675000000002001, 0.987400000000207, 1.1308000000001357]","[0.0967000000000553, 0.12990000000013424, 0.17000000000007276, 0.18580000000019936, 0.29500000000007276, 0.31560000000013133, 0.41620000000011714, 0.4862000000000535, 0.49480000000016844, 0.598700000000008, 0.6567000000000007, 0.7244000000000597, 0.8321000000000822, 0.880100000000084, 0.9147000000000389, 0.9410000000000309, 1.11850000000004, 1.184900000000198]","[0.6638000000000375, 1.1985000000001946]","[0.03720000000021173, 0.8002000000001317, 1.184800000000223]","[0.30720000000019354, 0.5336000000002059]","[0.018000000000029104, 0.16350000000011278, 0.20200000000022555, 0.21670000000017353, 0.34730000000013206, 0.43010000000003856, 0.5805000000000291, 0.6390000000001237, 0.66800000000012, 0.786200000000008, 1.150400000000218, 1.187800000000152]"
55,1,P9_Ten,"[0.005599999999958527, 0.11010000000010223, 0.12580000000002656, 0.3967000000000098, 0.6610000000000582, 0.6860000000001492, 0.6911999999999807, 0.7281000000000404, 0.92450000000008, 1.000300000000152, 1.1770000000001346]","[0.016100000000051296, 0.0261000000000422, 0.22900000000004184, 0.23839999999995598, 0.2563999999999851, 0.2877000000000862, 0.39390000000003056, 0.42610000000013315, 0.47630000000003747, 0.4940000000001419, 0.5199999999999818, 0.5272999999999683, 0.5452999999999975, 0.5740000000000691, 0.5917000000001735, 0.6018000000001393, 0.6111000000000786, 0.6231999999999971, 0.6262000000001535, 0.6373000000000957, 0.662900000000036, 0.669399999999996, 0.6859000000001743, 0.710700000000088, 0.7326000000000477, 0.7382999999999811, 0.7643000000000484, 0.768100000000004, 0.7850000000000819, 0.7966000000001259, 0.8472000000001572, 0.9828999999999724, 1.0524000000000342]","[0.00680000000011205, 0.11950000000001637, 0.22410000000013497, 0.40010000000006585, 0.4054000000000997, 0.45810000000005857, 0.6200000000001182, 0.6294000000000324, 0.7174999999999727, 0.7585000000001401, 0.8840000000000146]","[0.0888999999999669, 0.36800000000016553, 0.3829000000000633, 0.40840000000002874, 0.4941000000001168, 0.5526999999999589, 0.6675999999999931]","[0.36800000000016553, 0.4860000000001037, 0.7173999999999978, 0.9717000000000553, 1.0011000000001786]","[0.4592000000000098, 0.7228999999999814, 0.8055000000001655, 1.1222999999999956]","[0.014300000000048385, 0.20590000000015607, 0.3424999999999727, 0.40000000000009095, 0.5620000000001255, 0.9048000000000229]"
56,1,P9_Ten,"[0.24290000000019063, 0.2457000000001699, 0.2916000000002441, 0.3398000000001957, 0.34920000000010987, 0.4471000000000913, 0.5365000000001601, 0.6238000000000739, 0.7354000000002543, 0.7722000000001117, 0.8057000000001153, 0.9483000000002448, 0.9555000000002565, 1.0476000000001022]","[0.07520000000022264, 0.1146000000001095, 0.14940000000024156, 0.1950000000001637, 0.20820000000003347, 0.2315000000000964, 0.342600000000175, 0.3769000000002052, 0.5610000000001492, 0.5803000000000793, 0.597700000000259, 0.630500000000211, 0.6532000000001972, 0.7214000000001306, 0.7242000000001099, 0.7355000000002292, 0.7484000000001743, 0.7533000000000811, 0.7688000000000557, 0.7885000000001128, 0.824500000000171, 0.8949000000002343, 0.9083000000000538, 0.9655000000002474, 1.0671000000002095, 1.1597000000001572, 1.193100000000186, 1.197300000000041]","[0.09770000000025902, 0.12010000000009313, 0.3850000000002183, 0.49030000000016116, 0.5595000000000709, 0.6272000000001299, 0.6813000000001921, 0.7580000000000382, 0.7687000000000808, 0.8161000000002332, 0.8235000000001946, 0.8348000000000866, 0.8495000000000346, 0.9557000000002063, 0.9894000000001597, 1.0131000000001222, 1.044700000000148, 1.0712000000000899, 1.1184000000000651, 1.1608000000001084, 1.1642000000001644]",[0.05180000000018481],"[0.027000000000043656, 0.9766000000001895]","[0.10910000000012587, 0.46190000000024156, 0.49850000000014916, 1.0156000000001768, 1.1689000000001215]","[0.04680000000007567, 0.18800000000010186, 0.20180000000004839, 0.517100000000255, 0.627100000000155, 0.717200000000048, 0.7696000000000822, 0.8347000000001117, 0.8493000000000848, 0.8826000000001386, 0.9352000000001226, 1.0311000000001513, 1.1349000000002434]"
57,1,P9_Ten,"[0.1589000000001306, 0.2516000000000531, 0.29510000000004766, 0.3724000000001979, 0.5223000000000866, 0.6127000000001317, 0.6713000000002012, 0.7238000000002103, 0.7269000000001142, 0.7843000000002576, 0.8447000000001026, 0.8855000000000928, 0.9294000000002143, 0.956000000000131, 1.1412000000002536]","[0.16270000000008622, 0.2013000000001739, 0.2215000000001055, 0.26500000000010004, 0.29270000000019536, 0.33940000000006876, 0.38760000000024775, 0.45880000000011023, 0.49630000000024665, 0.5950000000002547, 0.6007000000001881, 0.6200000000001182, 0.6292000000000826, 0.6389000000001488, 0.6501000000000658, 0.6586000000002059, 0.6800000000000637, 0.6977000000001681, 0.7372000000002572, 0.757200000000239, 0.7955000000001746, 0.7985000000001037, 0.8459000000002561, 0.85550000000012, 0.8618000000001302, 0.8808000000001357, 0.9317000000000917, 0.9400000000000546, 1.0117000000002463, 1.1145000000001346, 1.145100000000184]","[0.05840000000011969, 0.08790000000021791, 0.09240000000022519, 0.19660000000021682, 0.3223000000000411, 0.34750000000008185, 0.37820000000010623, 0.38790000000017244, 0.4148000000002412, 0.43840000000022883, 0.4532000000001517, 0.48680000000013024, 0.5043000000000575, 0.5319000000001779, 0.5587000000000444, 0.5976000000000568, 0.7816000000002532, 0.8271000000002005, 0.9442000000001372, 1.0817000000001826, 1.1011000000000877]","[0.4255000000000564, 0.5649000000000797, 0.9357000000002245]","[0.11380000000008295, 0.47020000000020445]","[0.43240000000014334, 0.5587000000000444, 0.8810000000000855]","[0.260300000000143, 0.7429000000001906, 0.7706000000000586, 1.0825000000002092]"
58,1,P9_Ten,"[0.03960000000006403, 0.19270000000005894, 0.35330000000021755, 0.5047000000001844, 0.5770000000002256, 0.6440000000002328, 0.6808000000000902, 0.711100000000215, 0.7336000000002514, 0.7598000000000411, 0.8053000000002157, 0.8552000000001954, 0.9370000000001255, 1.1836000000000695]","[0.04940000000010514, 0.06650000000013279, 0.09390000000007603, 0.13020000000005894, 0.18860000000017862, 0.2317000000000462, 0.27650000000016917, 0.28290000000015425, 0.33750000000009095, 0.3841000000002168, 0.4651000000001204, 0.46850000000017644, 0.5638000000001284, 0.5897000000002208, 0.6001000000001113, 0.6731000000002041, 0.6792000000000371, 0.6982000000000426, 0.702900000000227, 0.7085000000001855, 0.7178000000001248, 0.721000000000231, 0.7795000000000982, 0.7897000000000389, 0.7955000000001746, 0.8345000000001619, 0.8877000000002226, 0.8947000000000571, 0.9652000000000953, 1.04300000000012, 1.1604000000002088]","[0.037900000000036016, 0.05250000000023647, 0.15000000000009095, 0.2754000000002179, 0.3341000000000349, 0.377100000000155, 0.4234000000001288, 0.43780000000015207, 0.4536000000000513, 0.47470000000021173, 0.4954000000002452, 0.7362000000000535, 0.7748000000001412, 0.9018000000000939, 0.9260000000001583, 0.9454000000000633, 1.0152000000000498, 1.1373000000000957]","[0.0781000000001768, 0.08400000000006003, 0.344300000000203, 0.5208000000002357, 0.6194000000000415, 0.9618000000000393]","[0.05250000000023647, 0.1872000000000753, 0.43760000000020227, 0.6346000000000913, 0.9417000000000826]","[0.21290000000021791, 0.22820000000024265, 1.0592000000001462]","[0.06070000000022446, 0.25490000000013424, 0.30150000000003274, 0.31110000000012406, 0.3945000000001073, 0.4233000000001539, 0.6154000000001361, 0.807700000000068, 0.8235000000001946, 0.9717000000000553, 1.0166000000001532, 1.0842000000002372, 1.1411000000000513, 1.1672000000000935, 1.1967000000001917]"
59,1,P9_Ten,"[0.040400000000090586, 0.11860000000024229, 0.34140000000024884, 0.3585000000000491, 0.41010000000005675, 0.41460000000006403, 0.45270000000004984, 0.6211000000000695, 0.6601000000000568, 0.7033000000001266, 0.7261000000000877, 0.7458000000001448, 1.0351000000000568, 1.1115000000002055]","[0.017300000000204818, 0.02080000000023574, 0.04880000000025575, 0.07370000000014443, 0.11920000000009168, 0.16120000000023538, 0.22860000000014224, 0.2373000000002321, 0.3034000000002379, 0.3167000000000826, 0.3421000000000731, 0.408500000000231, 0.4579000000001088, 0.5087000000000899, 0.5196000000000822, 0.5912000000000717, 0.6350000000002183, 0.6546000000000731, 0.6574000000000524, 0.6672000000000935, 0.6756000000000313, 0.710700000000088, 0.7167000000001735, 0.7230000000001837, 0.7622000000001208, 0.7770000000000437, 0.8861000000001695, 0.9408000000000811, 1.0148000000001502, 1.0183000000001812, 1.0432000000000698, 1.1660000000001673, 1.194400000000087]","[0.00450000000023465, 0.05900000000019645, 0.11920000000009168, 0.22720000000003893, 0.3644000000001597, 0.5622000000000753, 0.6197000000001935, 0.682700000000068, 0.6953000000000884, 0.7042000000001281, 0.7092000000002372, 0.7518000000002303, 0.8368000000000393, 0.9339000000002216, 0.9421000000002095, 0.9828000000002248, 1.1199000000001433]",[0.6979000000001179],"[0.1511000000000422, 0.579300000000103, 0.7645000000002256, 0.7770000000000437, 0.8846000000000913]",[1.1244000000001506],"[0.004400000000032378, 0.03440000000023247, 0.06640000000015789, 0.19000000000005457, 0.46850000000017644, 0.5622000000000753, 0.5755000000001473, 0.6187000000002172, 0.8206000000002405, 0.9929000000001906, 1.0370000000000346, 1.043100000000095, 1.1720000000002528]"
60,1,P9_Hund,"[0.07409999999981665, 0.22659999999996217, 0.29149999999981446, 0.4036999999998443, 0.4726999999998043, 0.7297999999996136, 0.7868999999996049, 1.0281999999997424]","[0.07429999999976644, 0.10159999999996217, 0.16849999999976717, 0.18509999999969295, 0.33849999999983993, 0.3686999999999898, 0.39449999999987995, 0.5201999999999316, 0.5688999999997577, 0.7203999999996995, 0.7241999999996551, 0.731499999999869, 0.755399999999554, 0.8079999999999927, 0.9258999999997286, 1.0091999999999643, 1.0713999999998123, 1.1714999999999236, 1.175199999999677, 1.195299999999861]","[0.05209999999988213, 0.1192999999998392, 0.16059999999970387, 0.2238999999999578, 0.24379999999973734, 0.4924999999998363, 0.5537999999996828, 0.6355999999996129, 0.6909999999998035, 1.1007999999997082, 1.1202999999995882]","[0.43979999999965, 0.9207999999998719, 0.9619999999999891, 0.9714999999996508]","[0.4074999999997999, 0.5356999999999061, 0.5452999999997701, 0.8990999999996347]","[0.11469999999962965, 0.6435999999998785, 0.6797999999998865, 0.9178999999999178]","[0.10749999999961801, 0.18409999999994398, 0.2060999999998785, 0.24379999999973734, 0.3557999999998174, 0.49129999999968277, 0.6768999999999323, 0.8735999999998967, 1.1110999999996238]"
61,1,P9_Hund,"[0.2898000000000138, 0.38590000000021973, 0.5561000000002423, 0.6024999999999636, 0.6406000000001768, 0.679700000000139, 0.6984000000002197, 0.720600000000104, 0.7463999999999942, 0.7494000000001506, 0.8229000000001179, 1.0549000000000888]","[0.0727999999999156, 0.09540000000015425, 0.10759999999982028, 0.1574999999997999, 0.21900000000005093, 0.22679999999991196, 0.23230000000012296, 0.3285000000000764, 0.401299999999992, 0.4248999999999796, 0.44909999999981665, 0.45260000000007494, 0.5698999999999614, 0.5882000000001426, 0.6244999999998981, 0.6777000000001863, 0.6813999999999396, 0.7089999999998327, 0.7264000000000124, 0.7472000000002481, 0.8434999999999491, 0.9070000000001528, 0.9947000000001935, 1.1194000000000415]","[0.03760000000011132, 0.09540000000015425, 0.1912000000002081, 0.3753999999998996, 0.39210000000002765, 0.522899999999936, 0.6159999999999854, 0.7139000000001943, 0.7267000000001644, 0.7690000000002328, 0.8306999999999789, 0.8434999999999491, 0.9261999999998807]",[0.9400000000000546],"[0.1170999999999367, 0.946100000000115, 1.0958999999998014]",[0.29419999999981883],"[0.03749999999990905, 0.8393999999998414]"
