,label,stimuli,S1U1,S2U1,S2U2,S2U3,S2U4,S2U5,S3U1,S3U2,S4U1,S1U2,S1U3,S3U3
50,1,P9,"[0.19529999999997472, 0.2004000000000019, 0.23239999999998417, 0.2359000000000151, 0.299699999999973, 0.3836000000000013, 0.4083999999999719, 0.43549999999999045, 0.4556999999999789, 0.5224999999999795, 0.5267000000000053, 0.5365999999999644, 0.5958999999999719, 0.6023000000000138, 0.6340000000000146, 0.6467999999999847, 0.6510000000000105, 0.6569999999999823, 0.678799999999967, 0.6820000000000164, 0.741299999999967, 0.7534999999999741, 0.7625999999999635, 0.7776999999999816, 0.78449999999998, 0.7887999999999806, 0.7933999999999628, 0.7961999999999989, 0.8070999999999913, 0.8147999999999911, 0.8209999999999695, 0.8301000000000158, 0.8374000000000024, 0.8530999999999835, 0.8580000000000041, 0.8668999999999869, 0.8720000000000141, 0.8888999999999783, 0.8965999999999781, 1.0358999999999696]","[0.11039999999997008, 0.5219999999999914, 0.625, 0.6538999999999646, 0.668200000000013, 0.6737999999999715, 0.6766000000000076, 0.6897999999999911, 0.6929000000000087, 0.699799999999982, 0.7405999999999722, 0.7529999999999859, 0.7629000000000019, 0.7693999999999619, 0.7846999999999866, 0.7933999999999628, 0.8620999999999981, 0.8671999999999684, 0.8924999999999841, 0.8994999999999891, 0.9134999999999991, 0.9171000000000049, 0.9218999999999937, 0.946899999999971, 0.9556999999999789, 0.9676999999999794, 0.9705000000000155, 0.9775999999999954, 0.9825000000000159, 0.9920999999999935, 1.0331999999999653, 1.036799999999971, 1.0527000000000157]",[],"[0.7810000000000059, 0.8016999999999825, 0.8132999999999697, 0.8826999999999998, 1.0002000000000066]","[0.09710000000001173, 0.19529999999997472, 0.2715999999999781, 0.5416000000000167, 0.5871999999999957, 0.6134999999999877, 0.6204999999999927, 0.6286999999999807, 0.6329999999999814, 0.6397999999999797, 0.643100000000004, 0.6478999999999928, 0.7119999999999891, 0.7212000000000103, 0.747099999999989, 0.7764999999999986, 0.8057999999999765, 0.8326999999999884, 0.8362999999999943, 0.8412000000000148, 0.8442000000000007, 0.8779999999999859, 0.8888000000000034, 0.9368000000000052, 0.9615000000000009, 1.0095000000000027, 1.0211999999999648, 1.0423000000000116, 1.0720000000000027, 1.07650000000001, 1.0831999999999766, 1.0903000000000134, 1.1352999999999724, 1.165399999999977, 1.1714000000000055, 1.1784999999999854, 1.1884999999999764, 1.1918999999999755]",[0.8512000000000057],"[0.5495999999999981, 0.6694999999999709, 0.7432000000000016, 0.7481999999999971, 0.9320999999999913, 1.045599999999979, 1.0645000000000095, 1.1000999999999976]","[0.6642999999999688, 0.7029999999999745, 0.7103999999999928, 0.7287999999999784, 0.7860999999999763, 0.811300000000017, 0.8175999999999704, 0.886099999999999, 0.8943999999999619, 0.9936999999999898, 1.0172000000000025]","[0.6589000000000169, 0.7328999999999724, 0.7498999999999683, 0.7797999999999661, 0.8788999999999874, 1.1854000000000156]","[0.6257999999999697, 0.6927000000000021, 0.7001999999999953, 0.723700000000008, 0.9418999999999755]",[0.6615999999999644],"[0.5605999999999653, 0.6288000000000125, 0.6324999999999932, 0.6385999999999967, 0.6467000000000098, 0.6538999999999646, 0.6743999999999915, 0.6961999999999762, 0.7226999999999748, 0.7547000000000139, 0.7625999999999635, 0.7799999999999727, 0.7930999999999813, 0.7980000000000018, 0.8245000000000005, 0.8313999999999737, 0.837600000000009, 0.8752999999999815, 0.8808999999999969, 0.9010000000000105, 0.9411000000000058, 1.0002000000000066, 1.01339999999999, 1.0220999999999663, 1.026900000000012, 1.137900000000002]"
51,1,P9,"[0.5452000000000226, 0.5511000000000195, 0.6469999999999914, 0.6616000000000213, 0.6727000000000203, 0.7074000000000069, 0.7203999999999837, 0.7321000000000026, 0.7407000000000039, 0.7586999999999762, 0.7694999999999936, 0.7747999999999706, 0.7928999999999746, 0.8111000000000104, 0.8544999999999732]","[0.6598999999999933, 0.6644999999999754, 0.6766999999999825, 0.6841000000000008, 0.6872000000000185, 0.714999999999975, 0.7276999999999703, 0.7343999999999937, 0.7828000000000088]",[],"[0.704400000000021, 0.7875000000000227]","[0.18410000000000082, 0.612700000000018, 0.6379000000000019, 0.6415000000000077, 0.6916999999999689, 0.7074999999999818, 0.710899999999981, 0.7185999999999808, 0.76400000000001, 0.8233000000000175, 0.8535999999999717, 0.8820999999999799, 0.8885000000000218, 0.9076999999999771, 0.9237999999999715, 0.9519999999999982, 1.1159999999999854, 1.1478999999999928, 1.1897000000000162]","[0.6949000000000183, 0.7509999999999764, 0.8199999999999932, 0.8295999999999708, 0.8625999999999863]","[0.44060000000001764, 0.6514999999999986, 0.6601999999999748, 0.688699999999983, 0.6936999999999784, 0.7151999999999816, 0.7430999999999699, 0.8396999999999935, 0.9347000000000207]","[0.3795000000000073, 0.4257999999999811, 0.5145999999999731, 0.5349999999999682, 0.6564999999999941, 0.6650000000000205, 0.6684999999999945, 0.7099000000000046, 0.7710999999999899, 0.8494999999999777, 0.8938999999999737]","[0.5863999999999692, 0.7024999999999864]","[0.6546000000000163, 0.6807999999999765, 0.7522000000000162, 0.7620999999999754, 0.7810999999999808]",[0.6924999999999955],"[0.5865000000000009, 0.6798000000000002, 0.703899999999976, 0.7618999999999687, 0.7767999999999802, 0.7941000000000145, 0.9096000000000117, 1.1598000000000184]"
52,1,P9,"[0.4676000000000613, 0.49720000000002074, 0.6192000000000917, 0.6283000000000811, 0.6361000000000558, 0.6470000000000482, 0.6509000000000924, 0.6548000000000229, 0.6674000000000433, 0.6792000000000371, 0.6871000000001004, 0.691599999999994, 0.6998000000000957, 0.7038000000000011, 0.7077000000000453, 0.7135000000000673, 0.7202000000000908, 0.7488000000000739, 0.7591000000001031, 0.775000000000091, 0.7788000000000466, 0.7880000000000109, 0.7941000000000713, 0.8025000000000091, 0.8229000000000042, 0.8360000000000127]","[0.4308000000000902, 0.5756000000000085, 0.6077999999999975, 0.6587000000000671, 0.6673000000000684, 0.6764000000000578, 0.6882000000000517, 0.699100000000044, 0.7134000000000924, 0.7168000000000347, 0.7525000000000546, 0.7884999999999991, 0.7984000000000151, 0.8016000000000076, 0.8083000000000311, 0.815900000000056, 0.8403000000000702, 0.8654999999999973, 0.8710000000000946, 0.8796000000000959, 0.8878000000000839, 0.8976000000000113, 0.9027000000000953, 0.9094000000000051, 0.914000000000101, 0.9517000000000735, 0.9548000000000911, 0.9901000000000977, 1.021600000000035]",[0.02940000000000964],"[0.41800000000000637, 0.4355000000000473, 0.49720000000002074, 0.7613000000000056, 0.8188000000000102]","[0.017800000000079308, 0.22530000000006112, 0.24060000000008586, 0.32360000000005584, 0.3370000000001028, 0.47270000000003165, 0.519800000000032, 0.5259000000000924, 0.622600000000034, 0.6313000000000102, 0.647199999999998, 0.6557000000000244, 0.6707000000000107, 0.7361000000000786, 0.7792000000000598, 0.8449000000000524, 0.848700000000008, 0.8531000000000404, 0.9258000000000948, 0.9387000000000398, 0.9627000000000407, 0.9981000000000222, 1.0412000000000035, 1.1809000000000651, 1.1846000000000458]","[0.6805000000000518, 0.7262000000000626, 0.770900000000097, 0.7947000000000344, 0.8292000000000144, 0.8559999999999945]","[0.27129999999999654, 0.800200000000018, 0.8875000000000455, 0.8996000000000777, 1.1095000000000255]","[0.7471000000000458, 0.7875000000000227, 0.86200000000008, 0.8829000000000633, 0.9424999999999955, 0.9630000000000791]","[0.676900000000046, 0.7046000000000276, 0.7267000000000507, 0.86200000000008]","[0.029600000000073123, 0.7376000000000431, 0.7532000000001062]","[0.4073000000000775, 0.4237000000000535, 0.4355000000000473, 0.45150000000001, 0.47840000000007876, 0.481899999999996, 0.5078000000000884, 0.5205000000000837, 0.5269000000000688, 0.5520000000000209, 0.561200000000099, 0.5943000000000893, 0.6753000000001066, 0.7642000000000735]","[0.17980000000000018, 0.18460000000004584, 0.2438000000000784, 0.5016000000000531, 0.6255000000001019, 0.654700000000048, 0.6674000000000433, 0.6817000000000917, 0.6973000000000411, 0.7211000000000922, 0.7692000000000689, 0.7778000000000702, 0.8178000000000338, 0.8244000000000824, 1.0411000000000286]"
53,1,P9,"[0.30940000000009604, 0.3163000000000693, 0.3350000000000364, 0.40240000000005693, 0.5701999999999998, 0.6346000000000913, 0.6403999999999996, 0.6565000000000509, 0.6835000000000946, 0.6907000000001062, 0.7019000000000233, 0.7193000000000893, 0.7294000000000551, 0.7349000000000387, 0.7498000000000502, 0.7594000000000278, 0.7783000000000584, 0.810100000000034, 0.8148000000001048, 0.8447000000001026]","[0.6542000000000598, 0.6586000000000922, 0.6759000000000697, 0.6865000000000236, 0.6993000000001075, 0.7244000000000597, 0.7614000000000942, 0.7642000000000735, 0.7915000000000418, 0.8403000000000702, 0.8752000000000635, 0.8921000000000276, 0.900600000000054, 0.9093000000000302]",[0.6932000000000471],"[0.6787000000000489, 0.7185000000000628]","[0.29160000000001673, 0.569400000000087, 0.6152000000000726, 0.6245000000000118, 0.6398000000000366, 0.6731000000000904, 0.6815000000000282, 0.7525000000000546, 0.7558999999999969, 0.8063000000000784, 0.8130000000001019, 0.8621000000000549, 0.9062000000000126, 0.9157000000000153, 0.9528999999999996, 0.9963000000000193]","[0.7728000000000748, 0.8280000000000882, 0.8312000000000808, 0.8363000000000511]","[0.6698000000000093, 0.6744000000001051, 0.6873000000000502, 0.6955000000000382, 0.7514000000001033, 0.8663000000000238]","[0.20800000000008367, 0.3330000000000837, 0.3443000000000893, 0.3725000000000591, 0.4331000000000813, 0.7048000000000911, 0.852800000000002, 0.8785000000000309]","[0.6678000000000566, 0.6971000000000913, 0.7291000000000167, 0.7965000000000373]","[0.4294000000001006, 0.7626999999999953]","[0.08960000000001855, 0.09700000000009368, 0.28730000000007294, 0.29120000000000346, 0.31910000000004857, 0.5755000000000337, 0.5932999999999993, 0.6049000000000433, 0.6729000000000269, 0.7955000000000609, 0.82650000000001, 0.8328000000000202, 0.8412000000000717]","[0.6296000000000959, 0.6347000000000662, 0.6600000000000819, 0.6775000000000091, 0.7203000000000657, 0.7269000000000005, 0.73700000000008, 0.7545000000000073, 0.779100000000085, 0.7839000000000169, 0.8050000000000637, 0.8289000000000897, 0.845600000000104, 0.8605000000000018, 0.8754000000000133, 0.886600000000044, 0.9662000000000717]"
54,1,P9,"[0.06120000000009895, 0.6816000000000031, 0.6859000000000606, 0.6975000000001046, 0.7072000000000571, 0.7108000000000629, 0.7171000000000731, 0.7371000000000549, 0.7522000000000162, 0.7578000000000884, 0.7620000000000573, 0.7653999999999996, 0.7725000000000364, 0.7891000000000759]","[0.4551000000000158, 0.6375000000000455, 0.6702000000000226, 0.6816000000000031, 0.6873000000000502, 0.6933999999999969, 0.7160000000000082, 0.7634000000000469, 0.768100000000004, 0.7789000000000215, 0.7873000000000729, 0.7997000000000298, 0.8695000000000164, 0.8738000000000739, 1.0923999999999978]",[],[0.8475000000000819],"[0.487700000000018, 0.591600000000085, 0.6296000000000959, 0.6331000000000131, 0.6406000000000631, 0.6578000000000657, 0.6624000000000478, 0.7039000000000897, 0.7540000000000191, 0.8624000000000933, 0.912200000000098, 1.0755000000000337]","[0.7240000000000464, 0.7304000000000315, 0.7578000000000884]","[0.6770999999999958, 0.6842000000000326, 0.7626000000000204, 0.8192999999999984, 0.8650000000000091]","[0.5094000000000278, 0.5504000000000815, 0.6678000000000566, 0.7045000000000528, 0.7110000000000127, 0.7447000000000799, 0.7981000000000904, 0.8129000000000133, 0.8506000000000995, 0.8553000000000566]","[0.10930000000007567, 0.390700000000038, 0.77800000000002]","[0.6779000000000224, 0.6891000000000531, 0.7949000000000979]","[0.2037000000000262, 0.20990000000006148, 0.2157000000000835, 0.5460000000000491, 0.5488000000000284, 0.5803000000000793, 0.6228000000000975, 0.6495000000001028, 0.6658000000001039]","[0.05889999999999418, 0.09120000000007167, 0.18110000000001492, 0.6734000000000151, 0.7012000000000853, 0.726500000000101, 0.7408000000000357, 0.7552000000000589, 0.7733000000000629, 0.7816000000000258, 0.7847000000000435, 0.7934999999999945]"
55,1,P9_Ten,"[0.5527999999999338, 0.615099999999984, 0.7972999999997228, 0.8274999999998727]","[0.12840000000005602, 0.2775000000001455, 0.2820000000001528, 0.28490000000010696, 0.29109999999991487, 0.3164000000001579, 0.3532999999997628, 0.36029999999982465, 0.39980000000014115, 0.47919999999976426, 0.49119999999993524, 0.7114999999998872, 0.7671000000000276, 0.8044999999997344, 0.9164999999998145, 0.9249999999997272, 0.9283999999997832, 0.9528999999997723, 0.9580999999998312, 1.1489000000001397]",[0.3692999999998392],[],"[0.0524000000000342, 0.32449999999971624, 0.5844999999999345, 0.6026999999999134, 0.8717999999998938]","[0.03110000000015134, 0.04219999999986612]",[0.9769000000001142],"[0.11900000000014188, 0.15399999999999636]",[],[0.3692999999998392],"[0.0016999999998006388, 0.010800000000017462, 0.04349999999976717, 0.08179999999993015, 0.7219000000000051, 0.7782999999999447]","[0.06610000000000582, 0.6021999999998116, 1.068699999999808, 1.1188999999999396, 1.1372999999998683]"
56,1,P9_Ten,"[0.3686999999999898, 0.45240000000012515, 0.5610000000001492, 0.5927000000001499, 0.6048000000000684, 0.6860000000001492]","[0.14030000000002474, 0.25779999999986103, 0.8247999999998683, 0.849999999999909]",[0.5828000000001339],[],"[0.024600000000191358, 0.4897999999998319, 0.7894999999998618, 0.8371000000001914, 0.8596999999999753, 1.0106000000000677]",[0.28789999999980864],"[0.7894999999998618, 0.9328000000000429, 1.0250999999998385, 1.0985000000000582]",[0.012200000000120781],[],[0.5828999999998814],"[0.012200000000120781, 0.02070000000003347, 0.08759999999983847, 0.09499999999979991, 0.10449999999991633, 0.12660000000005311, 0.21250000000009095, 0.22359999999980573, 0.3207999999999629, 0.34569999999985157, 0.37229999999999563, 0.38599999999996726, 0.4205000000001746, 0.4717000000000553]","[0.3568999999997686, 0.7734000000000378, 0.8261999999999716]"
57,1,P9_Ten,"[0.3862999999996646, 0.5510999999996784, 0.7204999999999018]","[0.4679999999998472, 0.6579999999999018, 0.68979999999965, 0.7357999999999265, 0.8371999999999389, 0.8832999999999629, 0.8872999999998683, 0.8994999999999891, 0.9036999999998443, 0.9342999999998938, 0.9692000000000007, 0.974699999999757, 0.9827999999997701, 1.0182999999997264, 1.0942999999997483]","[0.17439999999987776, 0.41649999999981446]",[],"[0.42119999999977153, 0.6284999999998035, 0.6396999999997206, 0.6747999999997774, 0.7114999999998872, 0.7691999999997279, 0.8121999999998479, 0.8315999999999804, 0.8777000000000044]",[],[1.0477999999998246],[0.02109999999993306],[],"[0.1744999999996253, 0.2223999999996522, 0.416599999999562]","[0.27289999999993597, 0.2807999999999993, 0.2849999999998545, 0.5878999999999905, 0.6387999999997191, 0.6458999999999833, 0.6508999999996377, 0.6557999999999993, 0.6737999999995736, 0.6818999999995867, 0.6999999999998181, 0.730199999999968, 0.7390999999997803, 0.777599999999893, 0.8940999999999804, 1.0049999999996544, 1.1066999999998188, 1.1378999999997177, 1.1776999999997315]",[0.8143000000000029]
58,1,P9_Ten,"[0.32029999999986103, 0.36220000000002983, 0.38999999999987267, 0.4295000000001892, 0.6559999999999491, 0.6965000000000146, 0.8629000000000815]","[0.021999999999934516, 0.09729999999990468, 0.10809999999992215, 0.1313000000000102, 0.18269999999984066, 0.18960000000015498, 0.24270000000024083, 0.64449999999988, 0.6559999999999491, 0.784099999999853]",[],[0.5756999999998698],"[0.22319999999990614, 0.7031000000001768]","[0.05900000000019645, 0.0783000000001266, 0.10449999999991633, 0.5525000000002365]",[],[],[1.0543000000002394],[],"[0.19419999999990978, 0.20670000000018263, 0.21939999999995052, 0.262000000000171, 0.28090000000020154, 0.2905000000000655, 0.2984999999998763, 0.3348000000000866]","[0.32589999999981956, 0.6588000000001557, 0.767699999999877, 1.0722000000000662]"
59,1,P9_Ten,"[0.3407000000001972, 0.35140000000001237, 0.38180000000011205, 0.40000000000009095, 0.44210000000020955, 0.5189999999997781, 0.5821999999998297, 0.6291000000001077, 0.7314000000001215, 0.7496999999998479, 0.7737999999999374, 0.8015000000000327, 0.8085000000000946, 0.8843999999999141, 0.8953000000001339, 0.908100000000104, 0.9191000000000713, 0.9259000000001834, 1.057800000000043, 1.0648999999998523, 1.071100000000115, 1.1066000000000713, 1.1296000000002095, 1.1406999999999243, 1.154700000000048]","[0.48889999999983047, 0.7368999999998778, 0.8371000000001914, 0.9259000000001834, 1.0162000000000262, 1.1296000000002095]",[],"[0.8458000000000538, 0.9418000000000575]","[0.5722000000000662, 0.6329999999998108, 0.8130000000001019, 0.8627000000001317, 0.9081999999998516, 0.9313999999999396]",[0.948399999999765],"[0.7417000000000371, 0.8015000000000327, 0.9038999999997941, 1.034099999999853, 1.106499999999869, 1.1545999999998457, 1.1700999999998203]",[],"[0.01639999999997599, 0.183100000000195, 0.8000000000001819, 0.815599999999904, 0.9257999999999811, 1.0162000000000262, 1.1066000000000713, 1.1215000000001965, 1.1349999999997635, 1.1485999999999876, 1.1716999999998734]","[0.4682999999999993, 0.5223999999998341]","[0.5432000000000698, 0.5668000000000575, 0.5715000000000146, 0.5923999999999978, 0.6365000000000691, 0.7377000000001317, 0.7921000000001186, 0.7952000000000226, 0.8380000000001928, 0.8451000000000022, 0.8614999999999782, 0.8771999999999025, 0.9751000000001113, 1.0133999999998196]","[0.529399999999896, 0.6682000000000698, 0.6840000000001965, 0.7314000000001215, 0.7368999999998778, 0.789299999999912, 0.8191999999999098, 0.8287999999997737, 0.9227000000000771, 1.1140999999997803, 1.1295000000000073, 1.1325000000001637, 1.137000000000171, 1.1518000000000939]"
60,1,P9_Hund,"[0.009399999999914144, 0.06099999999992178, 0.06669999999985521, 0.07639999999992142, 0.0804000000000542, 0.11339999999995598, 0.264699999999948, 0.3786000000000058]","[0.005400000000008731, 0.029499999999870852, 0.07150000000001455, 0.0805000000000291, 0.5667999999998301, 0.5956999999998516, 0.6270999999999276, 0.6402000000000498, 0.6733999999999014, 0.7549999999998818, 0.7940999999998439, 0.8759000000000015, 0.9221000000000004]",[],"[0.039099999999962165, 0.05889999999999418, 0.11099999999987631, 0.14159999999992579, 0.17269999999984975, 0.2699999999999818, 0.37239999999997053, 0.3786000000000058, 0.5503999999998541, 0.6535999999998694]","[0.161200000000008, 0.1959999999999127, 0.45879999999988286, 0.5898999999999432, 0.6212000000000444, 0.6372999999998683, 0.6663999999998396, 0.6844999999998436, 0.7001999999999953, 0.7061999999998534, 0.7206999999998516, 0.7238999999999578, 0.7421999999999116, 0.7657999999998992, 0.7989000000000033, 0.8467000000000553, 0.8661999999999352, 0.9092000000000553, 0.9148000000000138, 0.9465999999999894, 0.9893999999999323]","[0.5717999999999392, 0.6124999999999545, 0.6599999999998545]","[0.35960000000000036, 0.6748999999999796, 0.70049999999992, 0.8390999999999167, 0.9106999999999061]","[0.053599999999960346, 0.07569999999986976, 0.09539999999992688, 0.09950000000003456, 0.11040000000002692, 0.15619999999989886, 0.2727999999999611, 0.7092000000000098, 0.7409999999999854, 0.7952999999999975, 0.7996000000000549]","[0.007699999999886131, 0.2749999999998636]",[],[],"[0.6230000000000473, 0.6895999999999276, 0.725400000000036]"
61,1,P9_Hund,"[0.58400000000006, 0.5929000000000997, 0.6286000000000058]","[0.6074000000000979, 0.6213999999999942, 0.6403000000000247, 0.6450999999999567, 0.6551999999999225, 0.6726000000001022, 0.6781000000000859, 0.6929000000000087, 0.716899999999896, 0.7375999999999294, 0.7429999999999382, 0.8110999999998967]",[],[],"[0.3266000000000986, 0.5704000000000633, 0.636600000000044, 0.6652999999998883, 0.7274999999999636, 0.7478000000000975, 0.777599999999893, 0.8081999999999425, 0.8541999999999916, 0.8721000000000458, 0.8907999999998992, 0.9338000000000193, 1.0150000000001]","[0.0018999999999778083, 0.009299999999939246, 0.06109999999989668, 0.06420000000002801, 0.08030000000007931]","[0.2947999999998956, 0.7427000000000135, 0.8127999999999247, 0.815900000000056, 0.8834999999999127, 0.9083000000000538]","[0.04940000000010514, 0.06709999999998217, 0.0866000000000895, 0.10009999999988395, 0.10509999999999309]","[0.19650000000001455, 0.7246999999999844]",[],"[0.21430000000009386, 0.22309999999993124, 0.24679999999989377, 0.2562000000000353, 0.35369999999988977]","[0.6510000000000673, 0.8669999999999618, 0.9745000000000346]"
62,1,P9_Hund,"[0.23620000000005348, 0.2643000000000484, 0.2807999999999993, 0.40059999999994034, 0.44260000000008404, 0.44849999999996726, 0.47260000000005675, 0.5216000000000349, 0.5350000000000819]","[0.6467000000000098, 0.6707000000001244, 0.6923999999999069, 0.7188000000001011, 0.7335000000000491, 0.7401999999999589, 0.7536999999999807, 0.7686000000001059, 0.802599999999984]",[],[0.2566999999999098],"[0.18450000000007094, 0.3671999999999116, 0.4391000000000531, 0.6212000000000444, 0.6347000000000662, 0.6672000000000935, 0.6989000000000942, 0.7464999999999691, 0.7808999999999742, 0.8852999999999156, 0.9040999999999713, 0.9182000000000698, 0.9929999999999382, 1.0458000000000993]",[0.7113999999999123],"[0.7187000000001262, 0.7653999999999996, 0.825800000000072, 0.932399999999916]",[0.6802000000000135],"[0.4389000000001033, 0.8625999999999294, 0.9950000000001182]",[0.22280000000000655],[0.29729999999995016],"[0.4390000000000782, 0.4539999999999509, 0.46299999999996544, 0.7491999999999734, 0.8334999999999582, 0.9377999999999247]"
63,1,P9_Hund,"[0.008199999999987995, 0.022600000000011278, 0.3915999999999258, 0.44239999999990687, 0.445699999999988, 0.4601999999999862, 0.4901999999999589, 0.5020999999999276, 0.5652999999999793, 0.5933999999999742]","[0.5986000000000331, 0.6558999999999742, 0.6682000000000698, 0.6881000000000768, 0.6925000000001091, 0.713799999999992, 0.7624000000000706, 0.7942000000000462, 1.009999999999991]",[],[],"[0.20710000000008222, 0.5712000000000899, 0.5906999999999698, 0.6338000000000648, 0.6615999999999076, 0.6755000000000564, 0.7218000000000302, 0.7472999999999956, 0.7697000000000571, 0.8007999999999811, 0.8469000000000051, 0.8794000000000324, 0.8966000000000349, 0.9183000000000447, 0.9610000000000127, 1.0179000000000542]",[],"[0.7273999999999887, 0.7772999999999683, 0.8036999999999352, 0.8084000000001197, 0.9249999999999545, 0.9364000000000487, 0.9842000000001008]","[0.6124999999999545, 0.6392000000000735]",[1.0489000000000033],[],[],"[1.0407000000000153, 1.115500000000111]"
64,1,P9_Hund,"[0.11830000000009022, 0.5636999999999261, 0.5804000000000542, 0.5989999999999327, 0.6064000000001215, 0.6171999999999116, 0.6345000000001164]","[0.34989999999993415, 0.6686999999999443, 0.6965999999999894, 0.7210999999999785, 0.7282999999999902, 0.7329999999999472, 0.7949000000000979, 0.9571000000000822]",[],[],"[0.5733000000000175, 0.629799999999932, 0.6352999999999156, 0.6420000000000528, 0.7092000000000098, 0.7146000000000186, 0.7418999999999869, 0.772899999999936, 0.782799999999952, 0.787900000000036, 0.8152999999999793, 0.8432999999999993, 0.848700000000008, 0.8794000000000324, 0.9138000000000375, 0.9474999999999909, 1.0868000000000393]",[0.7550000000001091],"[0.7119999999999891, 0.8075000000001182, 0.8410000000001219, 0.9092000000000553, 0.956000000000131, 1.0378000000000611]",[],[0.567600000000084],[],[],"[0.09040000000004511, 0.1170999999999367, 0.18499999999994543, 0.3692000000000917, 0.6950999999999112, 0.7672999999999774, 0.8792000000000826]"
65,1,P9_TenThous,[0.0988999999999578],[0.7979000000000269],[],"[0.28099999999994907, 0.296100000000024, 0.30039999999962674, 0.36389999999983047, 0.6766999999999825]","[0.6604999999999563, 0.6942999999996573, 0.7529999999997017, 0.8894000000000233]","[0.02539999999999054, 0.27739999999994325, 0.4056000000000495, 0.4325999999996384, 0.43959999999970023]",[],[0.7106999999996333],[0.2869999999998072],[],"[0.17119999999977153, 0.1760999999996784, 0.18629999999984648, 0.22719999999981155, 0.34229999999979555]","[0.010999999999967258, 0.6915999999996529]"
66,1,P9_TenThous,"[0.11019999999962238, 0.1236999999996442, 0.2058999999999287, 0.4056000000000495, 0.45280000000002474, 0.4619999999999891, 0.4735000000000582, 0.48129999999991924, 0.5180000000000291, 0.5357999999996537, 0.5951999999997497, 0.6221000000000458, 0.7241999999996551]","[0.032299999999850115, 0.42909999999983484, 0.43489999999974316, 0.5570999999999913, 0.6050000000000182, 0.6657999999997628, 0.7292999999999665, 0.8080999999997402]","[0.11549999999988358, 0.20559999999977663, 0.2648999999996704]",[0.05449999999973443],"[0.08609999999998763, 0.12950000000000728, 0.6505999999999403, 0.6614999999997053, 0.6792000000000371, 0.8022999999998319]","[0.006899999999859574, 0.09479999999985012, 0.12289999999984502, 0.16739999999981592, 0.17399999999997817, 0.18829999999979918]","[0.7792999999996937, 0.8361999999997352, 0.8984999999997854]",[0.733600000000024],"[0.6187999999997373, 0.8291999999996733]","[0.11559999999963111, 0.26499999999987267, 0.6066999999998188]","[0.14969999999993888, 0.23289999999997235, 0.4262999999996282, 0.45640000000003056, 0.576799999999821, 0.6037999999998647, 0.628099999999904, 0.6316999999999098, 0.6385999999997694, 0.6476999999999862, 0.6632999999997082, 0.6743999999998778, 0.6828000000000429, 0.6945999999998094, 0.7122999999996864, 0.7378999999996267, 0.7408999999997832, 0.7471000000000458, 0.7503999999998996, 0.7628999999997177, 0.8079999999999927]","[0.006300000000010186, 0.3336999999996806, 0.4881000000000313, 0.6189999999996871, 0.6603000000000065]"
67,1,P9_TenThous,"[0.0018000000000029104, 0.2139999999999418, 0.3121000000001004, 0.47240000000010696, 0.5943999999999505, 0.6041000000000167, 0.9846000000002277]","[0.2944999999999709, 0.6626000000001113, 0.7112000000001899, 0.7683000000001812, 0.7989999999999782, 0.8061999999999898]","[0.18069999999988795, 0.28670000000010987]","[0.09479999999985012, 0.10289999999986321, 0.1430000000000291, 0.23799999999982901, 0.3690999999998894]","[0.014500000000225555, 0.6433000000001812, 0.8593000000000757, 0.900300000000243]","[0.12249999999994543, 0.17210000000022774, 0.33690000000024156, 0.3728000000000975]",[0.7024000000001251],[],"[0.6174999999998363, 0.6357000000002699]","[0.14510000000018408, 0.16010000000005675, 0.18069999999988795, 0.2820999999999003, 0.28670000000010987, 0.37150000000019645]","[0.07709999999997308, 0.08350000000018554, 0.13630000000011933, 0.22310000000015862, 0.3944000000001324]",[0.6826000000000931]
68,1,P9_TenThous,"[0.2719999999999345, 0.5878999999999905]","[0.03749999999990905, 0.7800999999999476, 0.8115999999999985]",[],[0.006899999999859574],"[0.6603000000000065, 0.6915999999996529, 0.7346999999999753, 0.803899999999885]","[0.44929999999976644, 0.4720999999999549, 0.4976999999998952, 0.6455999999998312, 0.6780999999996311, 0.6822999999999411]","[0.06759999999985666, 0.8096999999997934, 0.8309999999996762, 0.8676999999997861, 1.109599999999773]","[0.03789999999980864, 0.05559999999968568, 0.2729999999996835, 0.28319999999985157, 0.29739999999992506, 0.3112999999998465, 0.3251999999997679, 0.33590000000003783, 0.3731999999999971, 0.40039999999999054, 0.45839999999998327]",[],[],"[0.10809999999992215, 0.49579999999969004, 0.5365999999999076, 0.6623999999997068, 0.8071999999997388]",[0.747899999999845]
69,1,P9_TenThous,[],"[0.24839999999994689, 0.2561999999998079, 0.276299999999992, 0.2990999999997257, 0.6965000000000146, 0.8368999999997868, 0.8524999999999636]",[],[],"[0.6562999999996464, 0.6729000000000269, 0.7386999999998807, 0.9031999999997424]",[0.16869999999971697],"[0.034799999999904685, 0.5625999999997475, 0.7152999999998428, 0.7190000000000509, 0.7316999999998188, 0.7406999999998334, 0.7667999999998756]","[0.07249999999976353, 0.07659999999987122, 0.12009999999963838, 0.25959999999986394]",[],[],"[0.0019999999999527063, 0.026799999999639113]","[0.05489999999963402, 0.23319999999966967, 0.5931000000000495, 0.8643999999999323, 1.1810999999997875]"
